reliability_class,reliability_class_label,reliability_score
1,LOW,80.67437316593254
1,LOW,39.34018002529847
2,MEDIUM,93.90262148747324
0,HIGH,97.32387273779044
1,LOW,70.56611740770691
1,LOW,71.8668835461591
0,HIGH,95.55788457757922
1,LOW,76.72249775282015
0,HIGH,96.61009670170768
2,MEDIUM,86.30172410312798
2,MEDIUM,93.56132178342826
1,LOW,77.14453596482895
0,HIGH,96.32747864784098
2,MEDIUM,86.29108845862031
0,HIGH,96.75753000337195
1,LOW,65.115638038048
1,LOW,82.07915382026759
1,LOW,28.36730299227434
2,MEDIUM,92.00633599216695
1,LOW,80.3461902676907
1,LOW,21.615124112404757
1,LOW,81.66158735178416
1,LOW,25.431290727680828
1,LOW,45.32647073601069
1,LOW,13.71607173775152
1,LOW,14.548577158294997
2,MEDIUM,93.52743454673144
1,LOW,70.59820336870692
1,LOW,40.65973722999102
0,HIGH,99.94965849860309
1,LOW,81.37182566507904
0,HIGH,95.4271282095918
1,LOW,80.0574627561475
0,HIGH,99.94264275114844
1,LOW,54.00591078676348
0,HIGH,98.79475056951442
0,HIGH,99.81643235459887
1,LOW,66.91175115789557
2,MEDIUM,86.6926247223751
2,MEDIUM,91.27663709571532
1,LOW,13.899671202277371
0,HIGH,95.6643993579441
2,MEDIUM,94.1861286932576
2,MEDIUM,91.8531386179294
1,LOW,73.95371432501881
1,LOW,77.18220882111939
1,LOW,43.89067165394236
2,MEDIUM,90.5209846090462
1,LOW,26.498538051888666
0,HIGH,97.47130460195194
1,LOW,73.98279012761274
0,HIGH,95.60300805113393
1,LOW,77.3300024729105
1,LOW,23.707194702877278
2,MEDIUM,92.48046875
0,HIGH,99.22568431399728
1,LOW,8.591592478602015
0,HIGH,95.16227398550524
0,HIGH,99.78776980430284
1,LOW,54.90826614773424
2,MEDIUM,94.88340853933096
1,LOW,76.46949929868711
1,LOW,72.63858067117309
1,LOW,22.629754745249382
0,HIGH,96.03535346483612
1,LOW,19.670991171750625
2,MEDIUM,94.36316897477384
1,LOW,32.59367921763151
1,LOW,69.31672383215327
1,LOW,78.09666502662301
1,LOW,69.88037735104722
1,LOW,77.07212467915534
2,MEDIUM,85.25731283134742
1,LOW,56.213367246057686
0,HIGH,97.29388540717363
2,MEDIUM,90.16015332534197
1,LOW,78.04388963813685
2,MEDIUM,88.67888482990872
1,LOW,48.68492022095736
0,HIGH,99.23282939936564
2,MEDIUM,94.880917792428
2,MEDIUM,90.76912757205804
0,HIGH,95.3795266769678
0,HIGH,99.3076046518055
0,HIGH,99.12462896357786
0,HIGH,96.18241534307607
1,LOW,76.4731268297543
1,LOW,38.31380069633251
1,LOW,18.502238988223528
2,MEDIUM,94.92396306974292
1,LOW,82.08668687704028
1,LOW,73.15480529524665
1,LOW,77.71823735393667
0,HIGH,99.39410088036804
0,HIGH,99.95446896389664
1,LOW,75.72962086258453
0,HIGH,99.8337141908494
2,MEDIUM,90.47979288179609
1,LOW,48.33798080129216
1,LOW,19.545461611664287
1,LOW,6.563524047904583
1,LOW,81.02452795042463
1,LOW,82.1313976609334
0,HIGH,99.74388568296278
1,LOW,81.45006236715761
1,LOW,18.565573458872763
1,LOW,40.67376362504282
1,LOW,56.08230882931204
0,HIGH,99.37282043618282
0,HIGH,98.2683035457254
0,HIGH,96.81051430368515
1,LOW,12.130750999406768
1,LOW,46.81928820639626
1,LOW,45.1772142339019
1,LOW,15.403771493442322
2,MEDIUM,90.04767560120925
2,MEDIUM,90.8321189073736
2,MEDIUM,90.83089167195502
2,MEDIUM,91.82879645666196
1,LOW,57.48023925497774
2,MEDIUM,88.04842681083815
0,HIGH,95.63259319564202
2,MEDIUM,91.2492669885522
1,LOW,7.394475806089239
1,LOW,82.40910354739412
2,MEDIUM,88.80957071161554
1,LOW,74.03897996016876
2,MEDIUM,93.04759278306314
1,LOW,44.37177718889343
1,LOW,59.29187616602636
2,MEDIUM,85.64222502217152
2,MEDIUM,90.3474674604108
2,MEDIUM,92.6437648096747
2,MEDIUM,92.10103334814744
1,LOW,80.7875138440543
0,HIGH,98.93672756343317
2,MEDIUM,94.3550107188809
2,MEDIUM,92.84127020884368
0,HIGH,97.39282295345696
0,HIGH,96.80180790440328
0,HIGH,97.95378209600015
2,MEDIUM,86.82368893016053
1,LOW,83.83510210003581
1,LOW,83.13710521985513
1,LOW,7.008170296697025
0,HIGH,97.681514763896
1,LOW,76.25118361003332
1,LOW,42.498635941602366
1,LOW,82.99185448451935
2,MEDIUM,88.43025192214888
0,HIGH,99.43117613066056
1,LOW,56.86312685560273
1,LOW,63.98333965113212
0,HIGH,99.82843606295884
0,HIGH,99.14738872488076
1,LOW,36.20717911163733
1,LOW,8.58400192784436
1,LOW,74.10492130638715
2,MEDIUM,87.68979580887975
1,LOW,63.297901117986335
2,MEDIUM,88.81494049050816
0,HIGH,99.63259922962926
2,MEDIUM,94.3890908271331
2,MEDIUM,92.44333102014556
2,MEDIUM,90.25683314416813
1,LOW,13.877626609504318
1,LOW,34.75395210608449
2,MEDIUM,92.86484446442164
2,MEDIUM,90.35120363137972
0,HIGH,95.2548892493812
1,LOW,50.30230122702378
1,LOW,60.5947689351486
1,LOW,83.78417184680494
1,LOW,79.37562400733593
1,LOW,71.29211422710488
2,MEDIUM,92.78395176690698
2,MEDIUM,91.08745467293588
2,MEDIUM,87.6551081535806
1,LOW,67.20908227986052
0,HIGH,99.67351692010732
1,LOW,38.1746985147956
1,LOW,74.07951925358716
1,LOW,74.19258837237031
1,LOW,75.74368255874099
1,LOW,47.508870574499255
1,LOW,41.4697557981225
0,HIGH,99.80774047967452
1,LOW,84.4919335717705
2,MEDIUM,89.62830957925964
1,LOW,73.45012007211447
2,MEDIUM,92.55377541684632
2,MEDIUM,94.43916748632408
1,LOW,26.04408333633037
1,LOW,79.46987013572391
0,HIGH,97.59992846253036
1,LOW,18.130004947265416
2,MEDIUM,86.07215462896065
1,LOW,64.76467285354788
2,MEDIUM,88.68038161983188
1,LOW,72.8445769773173
1,LOW,15.13363372677995
0,HIGH,95.50448205964987
0,HIGH,99.20442775843551
1,LOW,83.22607306199822
0,HIGH,99.88697396194884
1,LOW,27.60430128870664
0,HIGH,99.114951592986
0,HIGH,99.90307319818012
0,HIGH,95.79470214987388
0,HIGH,98.38144182069382
0,HIGH,95.2886862059451
0,HIGH,99.93674258911132
1,LOW,79.70610626563304
2,MEDIUM,87.89450873572338
0,HIGH,96.56941485390308
1,LOW,84.30021554868532
2,MEDIUM,87.41158580721502
0,HIGH,99.40387988014004
1,LOW,77.63063559237463
2,MEDIUM,88.40582031189432
1,LOW,80.82980857469413
1,LOW,6.546109649172621
1,LOW,33.46491691792176
2,MEDIUM,93.16440073801634
1,LOW,81.72350337928253
2,MEDIUM,94.88692621203565
1,LOW,82.55754262584868
0,HIGH,99.81003478002224
0,HIGH,95.22859790927288
1,LOW,39.6436833257381
1,LOW,68.9732945136936
2,MEDIUM,90.5756347698287
0,HIGH,97.977714496598
1,LOW,72.88388776736305
1,LOW,55.69443407016057
2,MEDIUM,86.69829746311557
1,LOW,19.13768040148756
1,LOW,77.0224319864614
1,LOW,41.84205613384916
1,LOW,75.83154636887387
2,MEDIUM,87.61639687438262
2,MEDIUM,86.71461342843357
1,LOW,77.07622059917266
1,LOW,84.81989096026011
1,LOW,40.4836017064098
0,HIGH,98.18781479790071
2,MEDIUM,90.82610474541144
0,HIGH,95.66040426585371
2,MEDIUM,91.42950781684203
0,HIGH,98.37741404507878
1,LOW,46.34552561577072
2,MEDIUM,88.26174129732784
1,LOW,37.82814853592219
1,LOW,65.64145808241267
1,LOW,56.86110161412813
0,HIGH,99.64092383360904
1,LOW,27.75278092556797
1,LOW,58.81575256329883
1,LOW,84.98486970969846
1,LOW,62.91536580518392
1,LOW,42.232078441510055
1,LOW,55.31132535138856
2,MEDIUM,87.45452081220921
0,HIGH,97.74870985704749
2,MEDIUM,94.61142519080826
1,LOW,23.680919280537555
1,LOW,79.42688624407704
2,MEDIUM,88.35740604324418
2,MEDIUM,88.76235653153022
1,LOW,52.74222748813957
1,LOW,83.18574728031679
1,LOW,74.41016869022407
1,LOW,28.704567953269184
1,LOW,80.96410841157757
0,HIGH,99.65849817831672
1,LOW,78.64324799531488
1,LOW,10.327346097731704
2,MEDIUM,92.04477074283668
0,HIGH,98.61015919824158
2,MEDIUM,89.38365368104958
2,MEDIUM,91.2131301014042
1,LOW,84.28540080618772
1,LOW,76.19596702551056
2,MEDIUM,93.40624136611612
1,LOW,39.64993841135497
1,LOW,77.29188219508899
0,HIGH,99.60443259132197
1,LOW,74.67240511513063
1,LOW,21.48587241301709
1,LOW,68.83986364591036
1,LOW,78.05006789808652
1,LOW,20.71086507766269
2,MEDIUM,93.318714531584
2,MEDIUM,93.54249226686464
1,LOW,76.21930447675479
1,LOW,52.63512927237293
0,HIGH,99.94466331757896
1,LOW,59.76418923520477
0,HIGH,95.40169860011504
0,HIGH,98.6934087818539
0,HIGH,99.55961658113348
0,HIGH,96.60345114957168
0,HIGH,99.97483854298854
1,LOW,60.57772970498876
1,LOW,79.15573278910145
2,MEDIUM,89.49200025392166
0,HIGH,95.71329301376088
2,MEDIUM,90.27979737735664
2,MEDIUM,93.7232578238256
0,HIGH,99.82570976223964
0,HIGH,99.64855314954072
2,MEDIUM,92.64778408203672
1,LOW,82.75501540959573
0,HIGH,98.06864446678392
2,MEDIUM,94.75559396069514
0,HIGH,98.31449275394274
2,MEDIUM,93.9000355929228
0,HIGH,99.91965136487995
2,MEDIUM,88.23458847880572
2,MEDIUM,91.68861964441014
1,LOW,82.58740738591935
0,HIGH,99.63613376896755
1,LOW,36.35756155619165
1,LOW,73.95924967635968
0,HIGH,97.91866029546128
2,MEDIUM,87.98293714083188
2,MEDIUM,86.80185770013799
1,LOW,17.40863105034026
1,LOW,81.16737728176562
1,LOW,36.520500068818016
2,MEDIUM,90.29737052061814
0,HIGH,96.77562179854388
1,LOW,65.22032399685627
1,LOW,83.65002083669265
2,MEDIUM,90.32858253054488
0,HIGH,99.06545713740242
1,LOW,66.42343911864681
2,MEDIUM,94.98160981419412
1,LOW,67.84520552000313
1,LOW,57.21067313007805
2,MEDIUM,93.74423911303728
1,LOW,76.50411373439098
2,MEDIUM,92.3902655137612
2,MEDIUM,88.1842639785798
2,MEDIUM,94.18142772262216
0,HIGH,97.73874395170104
2,MEDIUM,92.8622227867391
2,MEDIUM,92.09761262457172
1,LOW,59.98056175908728
2,MEDIUM,88.6301155836423
1,LOW,35.998065032729
1,LOW,8.529205171145277
0,HIGH,99.18949805368706
1,LOW,12.06702944372304
2,MEDIUM,90.71111141068344
1,LOW,78.61215670005825
2,MEDIUM,92.98633344607885
0,HIGH,96.51497879067897
1,LOW,33.37462236982977
2,MEDIUM,87.82165120187693
0,HIGH,96.14362743980888
0,HIGH,98.57361750483412
1,LOW,36.40676765021726
2,MEDIUM,85.58986620738828
1,LOW,56.01856492268966
1,LOW,33.03424312259288
1,LOW,75.17266728769695
1,LOW,81.31258515260676
2,MEDIUM,87.73658368786349
2,MEDIUM,92.51273763858411
1,LOW,34.54645704778692
1,LOW,73.64749883466463
1,LOW,8.91061714976143
1,LOW,64.70951978292904
1,LOW,74.74119096334138
2,MEDIUM,91.73397740553771
1,LOW,61.416352854728814
1,LOW,18.344035074039454
1,LOW,47.19650304004922
0,HIGH,96.98857875507332
1,LOW,9.539224531765324
1,LOW,84.8106698479963
2,MEDIUM,86.27697240581765
0,HIGH,99.56761571715698
2,MEDIUM,88.93437799125523
2,MEDIUM,90.2258263594482
1,LOW,60.83842611261227
2,MEDIUM,92.65791880794912
1,LOW,84.60391057732136
1,LOW,17.444507938743765
1,LOW,11.415446862769214
2,MEDIUM,92.64438559646202
0,HIGH,95.471164838594
2,MEDIUM,85.3044164967799
1,LOW,35.71583600405455
1,LOW,83.98671963982936
2,MEDIUM,87.67895768470771
1,LOW,80.71984884831956
1,LOW,64.85211743845765
0,HIGH,97.7261004199094
1,LOW,47.4903599313433
2,MEDIUM,89.79410658126305
1,LOW,74.31526378224784
0,HIGH,98.49365712793
1,LOW,41.640840189602
1,LOW,37.99439532238712
0,HIGH,95.10800169613502
1,LOW,75.44843896361151
0,HIGH,97.44112830927403
0,HIGH,98.6094161467434
1,LOW,67.64159894422805
0,HIGH,97.21156781063628
2,MEDIUM,93.04723928668578
0,HIGH,99.75633899829845
1,LOW,82.9893026676229
1,LOW,39.56505673519731
2,MEDIUM,92.58939361039286
2,MEDIUM,89.55728416096245
0,HIGH,99.1266527478056
1,LOW,57.13844080917497
2,MEDIUM,93.7845191960168
1,LOW,83.07524625724699
0,HIGH,99.66512136706577
0,HIGH,95.40016964181056
2,MEDIUM,87.70409667812046
2,MEDIUM,88.26200297601457
2,MEDIUM,92.57525518853856
0,HIGH,95.67330641201455
1,LOW,18.56726510396945
2,MEDIUM,90.17761269955922
1,LOW,84.38144208163709
1,LOW,81.64648526164893
2,MEDIUM,94.6796715528348
0,HIGH,96.26721464438344
1,LOW,38.93821659865833
1,LOW,56.06469039561641
1,LOW,18.328900537624587
1,LOW,79.61285902122064
1,LOW,44.01164798831385
2,MEDIUM,94.50560717669627
1,LOW,70.22010720777708
0,HIGH,95.50733804672753
2,MEDIUM,85.55922868109957
1,LOW,11.921556247057556
1,LOW,66.25068129228745
1,LOW,71.67325723179015
0,HIGH,99.94445309234568
2,MEDIUM,94.91700228175787
1,LOW,55.12045930198197
1,LOW,79.64668692984282
0,HIGH,95.595255516684
2,MEDIUM,89.9603109881735
2,MEDIUM,90.618617623358
2,MEDIUM,91.57500170453066
1,LOW,38.71570692178532
0,HIGH,99.90630206006767
1,LOW,14.211941461841064
0,HIGH,99.12787174740184
1,LOW,56.631873677528
0,HIGH,96.68996063709118
1,LOW,53.08433572748207
1,LOW,37.57495841082504
1,LOW,75.70713185495165
1,LOW,35.375095036272185
1,LOW,16.598880048648695
2,MEDIUM,86.46664077228813
2,MEDIUM,93.7629494784382
2,MEDIUM,94.57308204956344
0,HIGH,99.66783841081111
1,LOW,22.685080981438134
0,HIGH,98.9433879324194
1,LOW,65.85289323260724
1,LOW,41.99533669991855
0,HIGH,96.87332433372428
1,LOW,44.139482901070025
1,LOW,18.85743142167624
1,LOW,70.96014339726324
1,LOW,79.6798031768796
1,LOW,44.76579767663514
1,LOW,80.08495922348656
2,MEDIUM,86.32239838520846
2,MEDIUM,88.79992643476352
2,MEDIUM,94.30668418345208
1,LOW,57.01019325569669
1,LOW,81.78817933326518
2,MEDIUM,89.99174163459045
1,LOW,76.38079050336283
0,HIGH,95.17295624909704
1,LOW,39.56697267191375
1,LOW,56.58232259952123
1,LOW,84.005781341304
1,LOW,72.07719351585877
1,LOW,35.56687590704058
1,LOW,26.78178506066464
1,LOW,8.450333143492797
1,LOW,56.84887896434028
1,LOW,84.9823390422664
0,HIGH,95.453460242191
0,HIGH,99.10132443677028
2,MEDIUM,92.52213845652088
1,LOW,75.46521557469354
2,MEDIUM,91.2794370683911
1,LOW,80.29123773970694
0,HIGH,98.9839953422846
1,LOW,80.93843593856434
2,MEDIUM,88.4576591646755
2,MEDIUM,88.52378121296465
1,LOW,56.13930729368476
0,HIGH,98.437395270315
1,LOW,45.67470771278382
1,LOW,13.775617715202085
1,LOW,78.50437908778176
1,LOW,74.98084239629345
0,HIGH,99.39709608337702
2,MEDIUM,92.53650538074945
2,MEDIUM,86.16438337901464
1,LOW,39.44175923104179
1,LOW,81.30040012700006
0,HIGH,97.20979329912925
0,HIGH,98.48757832348784
1,LOW,19.920251778755716
2,MEDIUM,94.88981717767656
0,HIGH,95.0498420127201
2,MEDIUM,93.2333516902534
0,HIGH,95.2871172524258
0,HIGH,95.67238193579072
2,MEDIUM,86.59120718960568
1,LOW,79.57717750260342
0,HIGH,98.69903432563042
1,LOW,36.86372849448972
1,LOW,8.836349460519513
0,HIGH,99.49115954327532
2,MEDIUM,87.1992476787607
1,LOW,71.33096427928173
0,HIGH,96.3203179096148
1,LOW,72.46963592703123
1,LOW,7.9947782347060015
2,MEDIUM,86.27918204151219
1,LOW,61.21701193779986
0,HIGH,99.8192510439026
1,LOW,84.89107796989089
2,MEDIUM,87.30771126854528
1,LOW,83.92809373279823
0,HIGH,99.8668632756154
0,HIGH,95.64091928249309
1,LOW,76.05368075248514
2,MEDIUM,90.7527752579068
0,HIGH,96.6080210416112
0,HIGH,98.54961115478709
2,MEDIUM,92.71493233057684
0,HIGH,99.49908649268794
1,LOW,76.88562566395356
1,LOW,7.764485458745374
0,HIGH,96.22443502813772
0,HIGH,98.62968943556696
2,MEDIUM,93.73969190896638
2,MEDIUM,90.98966637771186
2,MEDIUM,91.89632617192032
1,LOW,60.54393426023513
1,LOW,42.49088676251078
2,MEDIUM,93.48945337823892
1,LOW,82.56303606486247
1,LOW,13.31852785104732
1,LOW,81.77692225538442
2,MEDIUM,92.1373906704232
2,MEDIUM,90.43377183679918
0,HIGH,99.77290941634772
1,LOW,59.94037367485259
1,LOW,82.18284345039967
1,LOW,34.38408100160743
1,LOW,26.715632751929974
0,HIGH,99.85540936030284
2,MEDIUM,94.80165641171035
1,LOW,5.559238562430974
0,HIGH,96.16012459935364
1,LOW,74.69551181903134
2,MEDIUM,87.51601548404014
1,LOW,60.35853466731746
0,HIGH,99.67430683797234
1,LOW,14.942576101031513
1,LOW,60.077042905565946
1,LOW,70.2317554134619
1,LOW,46.02938242508701
1,LOW,78.47559164703593
0,HIGH,99.9004259587029
1,LOW,81.19648142299535
0,HIGH,97.49442160413672
2,MEDIUM,86.59571770000889
0,HIGH,96.8366606758255
0,HIGH,98.78522522541904
0,HIGH,95.53643498635375
1,LOW,74.7537582431717
0,HIGH,95.87965525118874
2,MEDIUM,89.8727243254933
1,LOW,34.90656781195586
1,LOW,73.54999033517238
0,HIGH,98.10664076490238
0,HIGH,99.78983872370148
1,LOW,14.633925809130888
1,LOW,32.9746536421761
1,LOW,78.52680700082053
2,MEDIUM,92.40234160963608
1,LOW,76.3672172480974
1,LOW,73.25699136493948
1,LOW,74.34181666780675
1,LOW,59.93639403486125
0,HIGH,98.4058301422244
0,HIGH,96.6750914611951
1,LOW,11.814639468757768
0,HIGH,99.89234665976429
0,HIGH,98.47069258116623
2,MEDIUM,85.53223835909284
1,LOW,8.004975543242498
0,HIGH,99.8814569408653
2,MEDIUM,90.08457007156667
1,LOW,59.94792305210371
1,LOW,76.34078362397759
1,LOW,62.97360462563588
1,LOW,81.97687934027522
1,LOW,30.215781628223965
1,LOW,56.93262251037496
2,MEDIUM,91.19828991648916
0,HIGH,96.06060876004096
1,LOW,34.85546355285223
2,MEDIUM,87.1057195872322
1,LOW,28.59834260705833
0,HIGH,96.85102690732744
2,MEDIUM,89.74919942711024
2,MEDIUM,93.33962026263956
0,HIGH,99.0005700260941
1,LOW,79.9564603215339
0,HIGH,99.43604019875988
1,LOW,75.81144340911014
2,MEDIUM,94.87678109986082
2,MEDIUM,92.74194356474172
1,LOW,81.67990949256104
1,LOW,84.76567464492258
0,HIGH,97.995512520488
2,MEDIUM,85.29401646234739
2,MEDIUM,93.29942552478944
2,MEDIUM,89.22680995953385
2,MEDIUM,92.447574455989
1,LOW,16.898293980814273
2,MEDIUM,87.24102798957983
1,LOW,64.25375659524872
0,HIGH,99.74807556575864
2,MEDIUM,94.70486635484647
2,MEDIUM,93.10992871219564
1,LOW,70.70748688979073
0,HIGH,99.5388225970048
1,LOW,40.926023953109016
2,MEDIUM,87.66874668309893
1,LOW,36.54507962947756
0,HIGH,99.3968166545042
1,LOW,73.40499255520902
1,LOW,54.45789121130243
1,LOW,80.7144712155779
2,MEDIUM,94.9399239426296
0,HIGH,95.28653624754476
1,LOW,69.1241774748154
1,LOW,73.1122109817915
1,LOW,68.55107060304525
0,HIGH,97.28719130128
1,LOW,7.916194095530864
2,MEDIUM,87.4893666726724
2,MEDIUM,86.38947897926154
0,HIGH,98.65921312165892
1,LOW,62.39387204407858
1,LOW,84.66025701633876
1,LOW,84.41999129376788
1,LOW,13.764787696109378
1,LOW,74.72493536764927
2,MEDIUM,92.53303643226916
1,LOW,18.14518815035807
0,HIGH,99.3021437047194
0,HIGH,96.20509371549996
1,LOW,18.187694930669103
2,MEDIUM,87.35410508363356
1,LOW,34.620191501715766
2,MEDIUM,92.14281217015316
0,HIGH,99.84991278751303
1,LOW,37.3189015082772
1,LOW,78.5893554617116
2,MEDIUM,87.44112066621351
2,MEDIUM,87.29896586885067
1,LOW,71.197849576976
0,HIGH,99.016997086845
1,LOW,64.07685056550565
1,LOW,11.514951017762664
1,LOW,41.34856067976354
1,LOW,15.752291229540742
1,LOW,61.48813801553074
2,MEDIUM,91.12927396754644
2,MEDIUM,89.06376563238821
2,MEDIUM,91.5609481305253
1,LOW,70.73697882790007
1,LOW,41.38129514874153
2,MEDIUM,94.12968584439484
1,LOW,53.55706343405764
1,LOW,45.089966310932525
2,MEDIUM,91.39223470860334
1,LOW,17.357494656907978
2,MEDIUM,92.68851657740596
2,MEDIUM,89.84375
2,MEDIUM,94.83588101002502
1,LOW,67.5689324606544
2,MEDIUM,94.96737200380076
1,LOW,4.747114998588496
1,LOW,49.540783936970456
2,MEDIUM,88.79428727402805
0,HIGH,99.07133211503752
0,HIGH,95.96751074449736
0,HIGH,98.65040164176384
0,HIGH,99.76438790866544
2,MEDIUM,89.63797989894779
1,LOW,80.81540204251371
1,LOW,6.923477681743773
2,MEDIUM,89.95067136571781
1,LOW,60.79727803712364
2,MEDIUM,90.39454245983282
0,HIGH,95.631736259358
1,LOW,73.98527193969896
2,MEDIUM,94.81635136931136
1,LOW,82.40407099150312
1,LOW,84.36290077203867
0,HIGH,99.0380738401072
0,HIGH,99.07067810367673
2,MEDIUM,85.53374278871006
0,HIGH,99.36056614424048
1,LOW,59.38427678174173
0,HIGH,97.13054844086513
1,LOW,83.99509483119665
1,LOW,77.30336035818199
2,MEDIUM,93.54626064590808
1,LOW,84.69177220682587
2,MEDIUM,87.9573306571506
0,HIGH,99.63850147777823
2,MEDIUM,93.91078868205967
0,HIGH,97.495205228561
0,HIGH,99.13405488173692
0,HIGH,95.97904783212758
1,LOW,80.9550960150492
2,MEDIUM,94.20634260821448
1,LOW,29.337800476227816
2,MEDIUM,94.61379572523556
0,HIGH,96.80462667156011
1,LOW,80.07071641297688
1,LOW,50.32797069617679
2,MEDIUM,92.9830444279029
1,LOW,80.51850817391642
2,MEDIUM,92.27319585537778
1,LOW,63.237734011792526
0,HIGH,99.43723572077884
1,LOW,78.47031683460438
1,LOW,82.82961340335831
1,LOW,79.50797591065454
1,LOW,21.403627466799453
1,LOW,75.13714080838457
2,MEDIUM,90.75524904662169
0,HIGH,97.69196915326836
0,HIGH,98.3483408651377
1,LOW,62.81755367972006
1,LOW,84.16118917941826
1,LOW,68.2952799454863
2,MEDIUM,88.17623529588322
1,LOW,6.856464819811318
2,MEDIUM,93.86716718587464
2,MEDIUM,90.23037006957176
0,HIGH,99.59827319241552
0,HIGH,99.67273457190954
1,LOW,61.6313254723191
2,MEDIUM,89.05029819374705
0,HIGH,99.7542092408466
2,MEDIUM,88.5328953642871
2,MEDIUM,93.78561084496845
1,LOW,41.65763184363083
1,LOW,10.695475584539873
1,LOW,82.17296312557838
1,LOW,20.19076304810129
0,HIGH,99.83076093605794
0,HIGH,99.91103718806202
0,HIGH,99.71061432674738
1,LOW,79.6165655241999
0,HIGH,97.95497871642084
0,HIGH,97.30971994359282
0,HIGH,99.68350200388356
2,MEDIUM,89.98002199906114
0,HIGH,96.32027829011892
1,LOW,39.48808305482508
1,LOW,10.098938168829546
2,MEDIUM,92.78707619080237
1,LOW,15.885023791991534
2,MEDIUM,85.19632866029465
0,HIGH,99.80182761730572
0,HIGH,99.6405356162921
1,LOW,21.046509874588477
1,LOW,7.721539764710881
1,LOW,6.658241065558935
1,LOW,58.68144609668327
1,LOW,78.50664499556474
2,MEDIUM,91.70264623591224
2,MEDIUM,94.31901706950418
1,LOW,53.52717912684004
1,LOW,79.3210526429483
2,MEDIUM,87.96060924073136
0,HIGH,99.4190568637244
1,LOW,65.1940843829594
2,MEDIUM,92.11825452840628
1,LOW,42.040382075580304
1,LOW,17.237315349422968
2,MEDIUM,93.49166835114973
2,MEDIUM,86.54922207985736
2,MEDIUM,87.59610953321317
1,LOW,60.10635939572724
1,LOW,56.43144636535
1,LOW,66.27727635174331
1,LOW,39.403193018462616
0,HIGH,95.86792077223735
2,MEDIUM,88.46330657696991
1,LOW,74.01863909010284
1,LOW,79.64842279196492
1,LOW,57.13733039005896
2,MEDIUM,88.80870517065489
1,LOW,41.35957930401523
1,LOW,34.99536093664375
2,MEDIUM,87.65437219392825
2,MEDIUM,88.95073860283303
1,LOW,31.23370389432764
2,MEDIUM,91.22529228297856
1,LOW,42.76703897035362
0,HIGH,95.28830218247694
2,MEDIUM,93.90702854522064
0,HIGH,99.30401913347688
0,HIGH,97.68372691146394
0,HIGH,97.91542154140656
1,LOW,60.70956364415934
2,MEDIUM,88.58802340336676
0,HIGH,98.1361116991552
0,HIGH,99.43569583144443
1,LOW,15.976351249873144
2,MEDIUM,91.16893867090764
1,LOW,16.64698959447528
1,LOW,55.62196470795048
2,MEDIUM,90.64033123851404
2,MEDIUM,92.83222493834768
1,LOW,52.22185103227842
0,HIGH,98.10814288349566
0,HIGH,99.31026255987778
1,LOW,22.26510843487498
1,LOW,38.14645408339469
1,LOW,75.43456817927908
0,HIGH,98.88649004240284
0,HIGH,98.01306544004792
1,LOW,62.74316611434724
2,MEDIUM,94.18346368156897
0,HIGH,97.66729401706664
0,HIGH,96.7370536620415
2,MEDIUM,86.75454908635729
2,MEDIUM,85.96420239698934
1,LOW,72.15025404510753
0,HIGH,96.4788005941349
0,HIGH,96.76234068122062
1,LOW,79.03171303454265
1,LOW,58.28559083014152
0,HIGH,98.35966231377276
0,HIGH,97.08789681151562
1,LOW,72.12953706365714
1,LOW,37.77688205444639
2,MEDIUM,93.7176751196513
1,LOW,56.39323538969393
0,HIGH,98.52070305291232
1,LOW,79.57080773162895
2,MEDIUM,88.43297877162469
1,LOW,78.52895144894202
1,LOW,75.9294178448041
0,HIGH,97.6937425408482
2,MEDIUM,87.73133164058918
1,LOW,62.07527935280011
0,HIGH,95.56099184958748
1,LOW,36.10113491883521
0,HIGH,97.9185175474216
1,LOW,59.45035935037939
2,MEDIUM,91.6066813412947
1,LOW,41.79207411227388
1,LOW,8.818629153406386
1,LOW,82.417194764488
1,LOW,17.839240535296565
1,LOW,62.7111843488008
1,LOW,81.53157086143813
0,HIGH,98.49058939047666
0,HIGH,99.09751810845216
0,HIGH,96.49821103960304
0,HIGH,99.95633313316662
1,LOW,53.13064764742159
1,LOW,25.9793286086248
0,HIGH,96.16312500747344
2,MEDIUM,87.02800413556855
1,LOW,71.64359981636635
1,LOW,83.82071612398533
2,MEDIUM,85.23341038081912
2,MEDIUM,91.73114981226756
2,MEDIUM,91.2414066097715
1,LOW,83.79355372813234
0,HIGH,95.77395247405664
2,MEDIUM,87.82917457214789
2,MEDIUM,93.38683878305932
1,LOW,80.44050255512293
1,LOW,82.43455272744352
0,HIGH,99.45917060071616
0,HIGH,95.14280948244948
1,LOW,28.020809010611764
2,MEDIUM,87.00056178908082
1,LOW,15.21747024265946
1,LOW,69.81813581886863
2,MEDIUM,93.71669988512322
2,MEDIUM,90.20210607977153
0,HIGH,95.7017976953531
1,LOW,76.04142730116746
1,LOW,80.97302528800765
1,LOW,58.50206147050774
2,MEDIUM,92.45794269941572
1,LOW,53.93750482763332
1,LOW,50.66843775781308
0,HIGH,99.8258102035486
0,HIGH,97.6127790047978
1,LOW,80.47840493388146
1,LOW,76.43952516343217
1,LOW,56.26964929438346
1,LOW,50.33595068736314
0,HIGH,99.80477867317964
1,LOW,82.30713847102629
